Time Interval,Left Hand X,Left Hand Y,Left Hand Z,Right Hand X,Right Hand Y,Right Hand Z,Left Wrist X,Left Wrist Y,Left Wrist Z,Right Wrist X,Right Wrist Y,Right Wrist Z,Left Elbow X,Left Elbow Y,Left Elbow Z,Right Elbow X,Right Elbow Y,Right Elbow Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Center Shoulder X,Center Shoulder Y,Center Shoulder Z,Head X,Head Y,Head Z
332785499,-0.30,-0.18,1.24,0.51,-0.10,1.27,-0.28,-0.19,1.29,0.47,-0.12,1.33,-0.15,-0.23,1.48,0.36,-0.21,1.54,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785535,-0.30,-0.18,1.24,0.51,-0.04,1.30,-0.28,-0.19,1.29,0.47,-0.10,1.34,-0.15,-0.23,1.48,0.36,-0.23,1.55,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785567,-0.30,-0.18,1.24,0.48,0.00,1.33,-0.31,-0.18,1.23,0.46,-0.06,1.35,-0.15,-0.23,1.48,0.37,-0.24,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785599,-0.30,-0.18,1.24,0.46,0.03,1.35,-0.31,-0.18,1.23,0.45,-0.05,1.36,-0.15,-0.22,1.48,0.37,-0.24,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785635,-0.30,-0.18,1.24,0.46,0.03,1.35,-0.31,-0.18,1.23,0.44,-0.05,1.37,-0.15,-0.22,1.48,0.37,-0.24,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785667,-0.30,-0.18,1.24,0.45,0.03,1.35,-0.31,-0.18,1.23,0.44,-0.04,1.37,-0.16,-0.22,1.48,0.38,-0.23,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785699,-0.30,-0.18,1.24,0.45,0.03,1.34,-0.31,-0.18,1.23,0.44,-0.04,1.37,-0.16,-0.22,1.48,0.39,-0.23,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785735,-0.30,-0.18,1.24,0.45,0.03,1.34,-0.31,-0.18,1.23,0.44,-0.05,1.36,-0.16,-0.22,1.48,0.38,-0.24,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785767,-0.30,-0.18,1.24,0.45,0.01,1.33,-0.31,-0.18,1.23,0.44,-0.06,1.36,-0.16,-0.22,1.48,0.38,-0.24,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785799,-0.30,-0.18,1.24,0.45,0.00,1.32,-0.28,-0.19,1.29,0.44,-0.07,1.36,-0.16,-0.22,1.48,0.38,-0.24,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785835,-0.30,-0.18,1.24,0.45,-0.02,1.31,-0.28,-0.18,1.29,0.44,-0.08,1.35,-0.16,-0.22,1.48,0.37,-0.25,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785867,-0.30,-0.18,1.24,0.45,-0.04,1.30,-0.28,-0.18,1.29,0.44,-0.09,1.34,-0.16,-0.22,1.48,0.37,-0.25,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785899,-0.30,-0.18,1.24,0.45,-0.07,1.29,-0.28,-0.19,1.29,0.44,-0.11,1.33,-0.16,-0.22,1.48,0.36,-0.25,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785935,-0.30,-0.18,1.24,0.46,-0.10,1.27,-0.28,-0.19,1.29,0.44,-0.14,1.32,-0.16,-0.22,1.48,0.36,-0.24,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785967,-0.30,-0.18,1.24,0.45,-0.14,1.23,-0.28,-0.19,1.30,0.43,-0.16,1.32,-0.16,-0.22,1.48,0.37,-0.21,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332785999,-0.30,-0.18,1.24,0.45,-0.10,1.14,-0.28,-0.19,1.30,0.43,-0.14,1.24,-0.16,-0.22,1.48,0.37,-0.21,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786035,-0.30,-0.18,1.24,0.42,-0.11,1.23,-0.28,-0.18,1.30,0.41,-0.15,1.31,-0.16,-0.22,1.48,0.36,-0.19,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786067,-0.30,-0.18,1.24,0.38,-0.07,1.28,-0.28,-0.18,1.30,0.39,-0.11,1.31,-0.16,-0.22,1.48,0.36,-0.19,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786099,-0.30,-0.18,1.24,0.36,-0.04,1.30,-0.28,-0.19,1.29,0.38,-0.09,1.31,-0.16,-0.22,1.48,0.36,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786135,-0.30,-0.18,1.24,0.35,-0.03,1.31,-0.28,-0.19,1.29,0.37,-0.07,1.32,-0.16,-0.22,1.48,0.36,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786167,-0.30,-0.18,1.24,0.35,-0.02,1.31,-0.31,-0.18,1.23,0.36,-0.06,1.33,-0.16,-0.22,1.48,0.36,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786203,-0.30,-0.18,1.24,0.35,-0.02,1.31,-0.31,-0.18,1.23,0.36,-0.06,1.33,-0.16,-0.22,1.48,0.37,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786235,-0.30,-0.18,1.24,0.35,-0.02,1.32,-0.31,-0.18,1.23,0.36,-0.06,1.33,-0.16,-0.22,1.48,0.37,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786267,-0.30,-0.18,1.24,0.35,-0.02,1.32,-0.31,-0.18,1.23,0.37,-0.06,1.33,-0.16,-0.22,1.48,0.37,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786303,-0.30,-0.18,1.24,0.36,-0.03,1.32,-0.31,-0.18,1.23,0.37,-0.06,1.33,-0.16,-0.22,1.48,0.37,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786335,-0.30,-0.18,1.24,0.37,-0.04,1.31,-0.31,-0.18,1.23,0.38,-0.07,1.32,-0.16,-0.22,1.48,0.37,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786367,-0.30,-0.18,1.24,0.39,-0.05,1.31,-0.31,-0.18,1.23,0.40,-0.08,1.32,-0.16,-0.22,1.48,0.37,-0.19,1.51,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786403,-0.30,-0.18,1.24,0.42,-0.08,1.30,-0.31,-0.18,1.23,0.43,-0.11,1.32,-0.16,-0.22,1.48,0.37,-0.19,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786435,-0.30,-0.18,1.24,0.48,-0.10,1.28,-0.31,-0.18,1.23,0.46,-0.13,1.32,-0.16,-0.22,1.48,0.37,-0.19,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786467,-0.30,-0.18,1.24,0.54,-0.12,1.26,-0.31,-0.18,1.23,0.49,-0.14,1.34,-0.16,-0.22,1.48,0.38,-0.19,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786503,-0.30,-0.18,1.24,0.59,-0.11,1.27,-0.31,-0.18,1.23,0.55,-0.13,1.31,-0.16,-0.22,1.48,0.39,-0.20,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786535,-0.30,-0.18,1.24,0.59,-0.07,1.30,-0.31,-0.18,1.23,0.55,-0.11,1.33,-0.16,-0.22,1.48,0.39,-0.20,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786567,-0.31,-0.18,1.24,0.58,-0.02,1.33,-0.31,-0.18,1.23,0.54,-0.07,1.36,-0.16,-0.22,1.48,0.40,-0.21,1.55,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786603,-0.31,-0.18,1.24,0.57,0.01,1.34,-0.31,-0.18,1.23,0.53,-0.06,1.38,-0.16,-0.22,1.48,0.40,-0.21,1.55,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786635,-0.31,-0.18,1.24,0.55,0.02,1.35,-0.31,-0.17,1.24,0.52,-0.05,1.39,-0.16,-0.22,1.48,0.41,-0.21,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.32,1.56,
332786667,-0.31,-0.18,1.24,0.54,0.02,1.35,-0.31,-0.17,1.24,0.51,-0.05,1.39,-0.16,-0.22,1.48,0.41,-0.21,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786703,-0.36,-0.16,1.16,0.54,0.02,1.35,-0.31,-0.17,1.24,0.51,-0.05,1.39,-0.16,-0.22,1.48,0.40,-0.21,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786735,-0.36,-0.16,1.16,0.53,0.01,1.35,-0.31,-0.17,1.24,0.50,-0.05,1.39,-0.17,-0.20,1.48,0.40,-0.21,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.32,1.56,
332786767,-0.36,-0.17,1.16,0.52,0.00,1.34,-0.31,-0.17,1.24,0.49,-0.06,1.38,-0.17,-0.20,1.48,0.39,-0.22,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332786803,-0.36,-0.17,1.16,0.51,-0.03,1.33,-0.31,-0.17,1.24,0.48,-0.08,1.37,-0.17,-0.20,1.48,0.38,-0.19,1.54,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332786835,-0.31,-0.18,1.24,0.50,-0.06,1.32,-0.31,-0.17,1.23,0.47,-0.11,1.37,-0.17,-0.20,1.48,0.36,-0.24,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332786867,-0.31,-0.18,1.24,0.50,-0.11,1.31,-0.31,-0.17,1.23,0.47,-0.15,1.36,-0.16,-0.21,1.48,0.36,-0.24,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332786903,-0.30,-0.18,1.24,0.50,-0.16,1.26,-0.31,-0.17,1.23,0.47,-0.17,1.33,-0.17,-0.21,1.48,0.37,-0.23,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332786935,-0.30,-0.18,1.24,0.50,-0.20,1.24,-0.31,-0.17,1.23,0.47,-0.19,1.33,-0.16,-0.21,1.48,0.38,-0.21,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332786967,-0.30,-0.18,1.24,0.50,-0.18,1.24,-0.31,-0.17,1.23,0.47,-0.18,1.32,-0.16,-0.22,1.48,0.38,-0.21,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787003,-0.30,-0.18,1.24,0.48,-0.10,1.26,-0.31,-0.17,1.23,0.46,-0.14,1.32,-0.16,-0.22,1.48,0.37,-0.23,1.54,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787035,-0.30,-0.18,1.24,0.45,-0.01,1.30,-0.31,-0.18,1.23,0.44,-0.07,1.33,-0.16,-0.22,1.48,0.38,-0.23,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787067,-0.30,-0.18,1.24,0.43,0.05,1.34,-0.31,-0.17,1.23,0.42,-0.02,1.36,-0.16,-0.22,1.48,0.38,-0.18,1.50,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787103,-0.30,-0.18,1.24,0.41,0.09,1.38,-0.31,-0.17,1.23,0.41,-0.01,1.39,-0.16,-0.22,1.48,0.40,-0.22,1.54,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787135,-0.30,-0.17,1.24,0.39,0.11,1.40,-0.31,-0.17,1.23,0.40,0.01,1.40,-0.16,-0.22,1.48,0.41,-0.21,1.54,-0.07,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787167,-0.30,-0.17,1.24,0.39,0.11,1.41,-0.31,-0.17,1.23,0.40,0.01,1.41,-0.16,-0.22,1.48,0.41,-0.21,1.53,-0.07,0.01,1.55,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787203,-0.30,-0.17,1.24,0.39,0.12,1.41,-0.31,-0.17,1.23,0.40,0.02,1.42,-0.16,-0.22,1.48,0.41,-0.21,1.53,-0.07,0.01,1.55,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787235,-0.30,-0.17,1.24,0.39,0.12,1.41,-0.31,-0.17,1.23,0.40,0.02,1.42,-0.16,-0.22,1.48,0.41,-0.21,1.53,-0.07,0.01,1.55,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787267,-0.30,-0.17,1.24,0.40,0.11,1.40,-0.31,-0.17,1.23,0.40,0.01,1.41,-0.16,-0.22,1.48,0.41,-0.21,1.53,-0.07,0.01,1.55,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787303,-0.30,-0.17,1.24,0.42,0.09,1.38,-0.31,-0.17,1.23,0.41,0.00,1.41,-0.15,-0.22,1.47,0.40,-0.21,1.54,-0.07,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787335,-0.30,-0.17,1.24,0.43,0.06,1.36,-0.31,-0.17,1.23,0.42,-0.02,1.39,-0.15,-0.22,1.47,0.39,-0.24,1.57,-0.07,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787367,-0.30,-0.17,1.24,0.44,0.03,1.35,-0.31,-0.17,1.23,0.43,-0.04,1.37,-0.15,-0.22,1.48,0.37,-0.19,1.52,-0.07,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787403,-0.30,-0.17,1.24,0.46,-0.02,1.32,-0.31,-0.17,1.23,0.45,-0.08,1.35,-0.15,-0.22,1.48,0.38,-0.25,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787435,-0.30,-0.17,1.24,0.49,-0.08,1.28,-0.31,-0.17,1.23,0.46,-0.12,1.34,-0.15,-0.22,1.48,0.38,-0.25,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787471,-0.30,-0.17,1.24,0.51,-0.13,1.27,-0.31,-0.17,1.23,0.47,-0.14,1.34,-0.15,-0.22,1.48,0.37,-0.21,1.54,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787503,-0.30,-0.18,1.24,0.53,-0.12,1.27,-0.31,-0.17,1.23,0.48,-0.14,1.34,-0.15,-0.23,1.48,0.37,-0.21,1.54,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.12,0.32,1.56,
332787535,-0.36,-0.16,1.15,0.53,-0.05,1.31,-0.31,-0.17,1.23,0.49,-0.09,1.35,-0.16,-0.23,1.48,0.37,-0.23,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.32,1.56,
332787571,-0.36,-0.17,1.16,0.49,0.02,1.36,-0.31,-0.17,1.23,0.47,-0.04,1.38,-0.17,-0.20,1.48,0.38,-0.24,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.32,1.56,
332787603,-0.36,-0.17,1.16,0.46,0.06,1.40,-0.31,-0.17,1.24,0.46,-0.01,1.41,-0.17,-0.19,1.48,0.38,-0.23,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.32,1.56,
332787635,-0.32,-0.16,1.23,0.46,0.07,1.41,-0.29,-0.19,1.29,0.45,0.01,1.41,-0.17,-0.19,1.48,0.39,-0.23,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.32,1.56,
332787671,-0.32,-0.16,1.24,0.45,0.08,1.42,-0.32,-0.16,1.25,0.44,0.03,1.42,-0.17,-0.19,1.48,0.39,-0.23,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.32,1.56,
332787703,-0.32,-0.16,1.24,0.45,0.09,1.42,-0.29,-0.19,1.29,0.44,0.02,1.42,-0.17,-0.21,1.48,0.40,-0.22,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787735,-0.32,-0.16,1.24,0.45,0.09,1.42,-0.31,-0.16,1.25,0.44,0.03,1.41,-0.17,-0.21,1.48,0.40,-0.22,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787771,-0.32,-0.16,1.24,0.45,0.08,1.40,-0.28,-0.19,1.29,0.44,0.02,1.40,-0.17,-0.21,1.48,0.40,-0.22,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787803,-0.35,-0.15,1.19,0.46,0.06,1.37,-0.31,-0.17,1.24,0.44,-0.01,1.39,-0.17,-0.22,1.48,0.39,-0.23,1.57,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787835,-0.35,-0.15,1.19,0.46,0.03,1.35,-0.31,-0.17,1.24,0.45,-0.05,1.37,-0.17,-0.20,1.48,0.38,-0.24,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787871,-0.35,-0.15,1.19,0.47,-0.02,1.32,-0.31,-0.17,1.24,0.45,-0.06,1.35,-0.17,-0.20,1.48,0.38,-0.24,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787903,-0.34,-0.15,1.19,0.47,-0.07,1.30,-0.31,-0.17,1.24,0.45,-0.11,1.33,-0.17,-0.19,1.48,0.37,-0.25,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787935,-0.34,-0.15,1.18,0.47,-0.12,1.26,-0.31,-0.17,1.23,0.45,-0.15,1.30,-0.17,-0.19,1.48,0.36,-0.23,1.55,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332787971,-0.34,-0.15,1.18,0.46,-0.17,1.21,-0.31,-0.17,1.23,0.44,-0.18,1.28,-0.17,-0.19,1.48,0.38,-0.20,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.59,0.11,0.33,1.56,
332788003,-0.29,-0.18,1.24,0.42,-0.18,1.21,-0.31,-0.17,1.23,0.43,-0.19,1.28,-0.17,-0.19,1.48,0.38,-0.20,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.33,1.56,
332788035,-0.29,-0.18,1.24,0.38,-0.16,1.25,-0.30,-0.17,1.23,0.39,-0.18,1.29,-0.17,-0.21,1.48,0.37,-0.20,1.52,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.33,1.56,
332788071,-0.29,-0.18,1.24,0.35,-0.13,1.30,-0.30,-0.17,1.23,0.35,-0.14,1.31,-0.16,-0.21,1.48,0.36,-0.23,1.55,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.11,0.33,1.56,
332788103,-0.29,-0.18,1.24,0.31,-0.07,1.31,-0.30,-0.17,1.22,0.34,-0.12,1.34,-0.16,-0.21,1.48,0.41,-0.24,1.57,-0.08,0.01,1.56,0.29,0.01,1.60,0.10,0.12,1.60,0.11,0.33,1.56,
332788135,-0.29,-0.18,1.24,0.30,-0.04,1.33,-0.30,-0.17,1.22,0.34,-0.11,1.36,-0.16,-0.21,1.48,0.41,-0.24,1.57,-0.08,0.01,1.56,0.28,0.01,1.61,0.10,0.12,1.60,0.11,0.33,1.56,
332788171,-0.29,-0.17,1.24,0.29,-0.02,1.34,-0.30,-0.16,1.22,0.31,-0.05,1.36,-0.16,-0.22,1.48,0.42,-0.24,1.57,-0.08,0.01,1.56,0.27,0.01,1.60,0.10,0.12,1.60,0.11,0.33,1.56,
332788203,-0.29,-0.17,1.25,0.29,-0.01,1.34,-0.30,-0.16,1.23,0.30,-0.04,1.35,-0.16,-0.22,1.48,0.39,-0.18,1.52,-0.08,0.01,1.56,0.27,0.01,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788235,-0.29,-0.17,1.25,0.29,-0.01,1.34,-0.30,-0.16,1.23,0.30,-0.03,1.35,-0.16,-0.22,1.48,0.39,-0.18,1.51,-0.08,0.01,1.56,0.27,0.01,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788271,-0.29,-0.17,1.25,0.30,-0.01,1.34,-0.30,-0.16,1.23,0.31,-0.04,1.35,-0.16,-0.22,1.48,0.39,-0.18,1.51,-0.08,0.01,1.56,0.27,0.01,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788303,-0.29,-0.17,1.25,0.32,-0.02,1.33,-0.30,-0.16,1.23,0.34,-0.06,1.33,-0.16,-0.22,1.48,0.38,-0.18,1.51,-0.08,0.01,1.56,0.27,0.01,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788335,-0.29,-0.17,1.25,0.34,-0.04,1.32,-0.30,-0.16,1.23,0.35,-0.07,1.33,-0.16,-0.22,1.48,0.38,-0.19,1.52,-0.08,0.01,1.56,0.27,0.01,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788371,-0.29,-0.17,1.25,0.36,-0.06,1.31,-0.30,-0.16,1.23,0.38,-0.09,1.31,-0.16,-0.22,1.48,0.38,-0.19,1.51,-0.08,0.01,1.56,0.28,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788403,-0.29,-0.17,1.25,0.41,-0.10,1.30,-0.30,-0.16,1.23,0.41,-0.11,1.31,-0.16,-0.22,1.48,0.37,-0.19,1.52,-0.08,0.01,1.56,0.28,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.56,
332788435,-0.29,-0.17,1.24,0.46,-0.12,1.28,-0.30,-0.16,1.22,0.45,-0.16,1.34,-0.16,-0.22,1.48,0.38,-0.22,1.55,-0.08,0.01,1.56,0.28,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788471,-0.29,-0.17,1.24,0.54,-0.15,1.24,-0.30,-0.16,1.23,0.49,-0.16,1.32,-0.16,-0.22,1.48,0.39,-0.21,1.54,-0.08,0.01,1.56,0.28,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788503,-0.30,-0.17,1.24,0.60,-0.16,1.26,-0.30,-0.16,1.23,0.55,-0.16,1.31,-0.17,-0.22,1.48,0.39,-0.20,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788535,-0.30,-0.17,1.24,0.60,-0.12,1.28,-0.30,-0.16,1.23,0.55,-0.14,1.32,-0.16,-0.22,1.48,0.39,-0.20,1.53,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788571,-0.35,-0.14,1.15,0.58,-0.07,1.31,-0.31,-0.16,1.23,0.54,-0.10,1.34,-0.17,-0.22,1.48,0.39,-0.21,1.55,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788603,-0.35,-0.15,1.16,0.54,-0.04,1.32,-0.31,-0.16,1.23,0.51,-0.09,1.37,-0.17,-0.19,1.48,0.39,-0.22,1.56,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788639,-0.35,-0.14,1.16,0.52,-0.02,1.33,-0.31,-0.16,1.24,0.49,-0.08,1.37,-0.17,-0.19,1.48,0.40,-0.23,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788671,-0.36,-0.14,1.17,0.50,-0.02,1.33,-0.31,-0.15,1.24,0.48,-0.07,1.37,-0.17,-0.19,1.48,0.40,-0.23,1.58,-0.08,0.01,1.56,0.29,0.00,1.60,0.10,0.12,1.60,0.12,0.33,1.57,
332788703,-0.30,-0.15,1.26,0.49,-0.02,1.33,-0.31,-0.15,1.24,0.47,-0.08,1.38,-0.17,-0.19,1.48,0.39,-0.23,1.59,-0.08,0.01,1.56,0.29,0.00,1.61,0.10,0.12,1.60,0.12,0.33,1.57,
332788739,-0.30,-0.15,1.26,0.48,-0.02,1.33,-0.31,-0.15,1.24,0.46,-0.08,1.38,-0.16,-0.22,1.49,0.39,-0.23,1.59,-0.08,0.01,1.56,0.29,0.00,1.61,0.10,0.12,1.60,0.12,0.33,1.57,
332788771,-0.30,-0.15,1.26,0.47,-0.03,1.33,-0.31,-0.15,1.24,0.46,-0.08,1.37,-0.16,-0.22,1.49,0.38,-0.23,1.59,-0.08,0.01,1.56,0.29,0.00,1.61,0.10,0.12,1.60,0.12,0.33,1.57,
332788803,-0.30,-0.15,1.26,0.47,-0.04,1.33,-0.31,-0.15,1.24,0.45,-0.09,1.36,-0.16,-0.22,1.49,0.38,-0.24,1.59,-0.08,0.01,1.56,0.29,0.00,1.61,0.10,0.12,1.60,0.12,0.33,1.57,
332788839,-0.29,-0.15,1.26,0.46,-0.06,1.32,-0.30,-0.14,1.23,0.45,-0.10,1.36,-0.16,-0.22,1.49,0.37,-0.24,1.59,-0.08,0.01,1.56,0.29,0.00,1.61,0.10,0.12,1.60,0.12,0.33,1.57,
332788871,-0.29,-0.15,1.26,0.46,-0.08,1.31,-0.29,-0.14,1.23,0.43,-0.14,1.37,-0.16,-0.23,1.48,0.37,-0.24,1.59,-0.08,0.01,1.56,0.29,0.00,1.61,0.10,0.12,1.60,0.12,0.33,1.57,
